-0.4272721303427702,0.2274715326830075,-0.08197449006872526,-0.3549013407997572,0.1601042402565599,-0.3865465068305704,-0.1757005175454313,0.2971739157210991,-0.1208880862155875,-0.03217573631718613,-0.2710147069008625,0.2466213535266794,0.006910845015820561,0.2784794997694877,-0.5367190877525516,0.1198196830325918,-0.2179387188462021,-0.6994596564396927,-0.2508574524680727,-0.237041111468579,0.1186502949608208,-0.1772992470700852,0.2192035387801335,0.09038386509818401,0.1336430122195956,0.03866648292712854,0.06792285739550506,0.2315298417286096,0.07874521970718291,0.04510398572807118,0.09244842335040331,-0.01053171101398972,-0.07711196156393775,-0.03964571132553801,-0.2436280343730514,0.1564494403210323,0.1811760346812468
-0.1570176953003547,-0.1222967145238715,-0.3259503242545402,0.19869413935301,0.02256670718592354,-0.2156225861330092,0.05567934704176663,0.4678505215462767,0.08408643362884437,0.1288946820547697,-0.1367852205019515,-0.429757256726278,-0.2781853898719543,-0.2410390130881029,0.4174995293184188,-0.3453243971492869,0.009542476637293702,-0.4780819842193247,0.3935631796804342,0.2483434904907363,-0.2550244711899914,-0.3458218523784652,0.1200057598653099,-0.4546468045265318,0.07479746858919205,-0.1411390373801631,-0.3027466552345967,-0.2390666788118066,-0.3042196959463307,0.1207299984866309,0.01549322905589156,-0.2138064251909032,0.1432124806396148,-0.205096627923195,-0.1220337481314898,0.1151923947347681,-0.2851736752809959
-0.3567150352695851,-0.1303757587752367,-0.04525813359592116,0.009975165481661349,-0.1661312067916428,0.1484625202507402,-0.02558654430343989,-0.135169304835445,0.4462200136571697,0.2022052319692146,-0.122508350675373,0.1265899299006134,0.03877088706828075,-0.3594373828825388,-0.07057570470948989,-0.05842792669341704,-0.3121344209337921,-0.337392742898605,-0.1317311829099413,-0.4120383133655565,-0.04158103331903516,-0.3868453440436966,-0.04532871480917224,-0.05157585944403802,0.09377102937758083,0.2783176791230694,-0.0003220259317837631,0.2476237320112521,-0.3690749617347593,0.09547482958291691,-0.2298401335460624,-0.07013566052853588,-0.3830370744304591,-0.4516409350572274,-0.1963756855067721,0.02130105769939394,-0.3861648398951205
-0.2500365934302823,-0.2534262505113575,-0.3844377204917711,0.2232022871196528,0.1567545109434881,0.5927146058368449,-0.2545276640374162,-0.01538701447767756,-0.2127841289623201,0.1520839560154912,-0.0715703574558727,0.2545749193484348,-0.07187722788894768,-0.2870312915596083,-0.4573025563556533,0.009770284983373952,0.1515460523013487,-0.04190793485369146,0.03634600565653443,-0.3829296869521995,0.1027913580741689,0.07253830951972599,-0.263371150059714,-0.3931371379802941,-0.11892456468685,-0.02875804329908084,-0.6001392786001719,-0.1628375363660493,0.0293307394676547,-0.3477068821336479,0.08098400181071427,-0.7035862564097511,-0.2514538132451823,-0.1118210782265336,-0.2344516153513982,-0.2307367654245779,-0.03786483008984331
-0.4613938691752543,-0.1037203002718447,-0.3949248385500608,-0.3215864238116284,-0.1685750808921056,-0.3838254697690647,-0.2244431434555656,0.1149893730244676,0.1631856401054311,-0.01748641242440307,-0.1460756050353197,-0.1524113633273795,-0.2484985447965407,-0.01817548233060326,0.324405306858616,-0.2324560628667681,0.1783928188278829,-0.2168412049618366,0.1214467544160737,-0.4196246474258976,0.1390749433162569,0.1262967933490923,0.06649522278813541,-0.2553034549647827,-0.3325263518187548,0.392336175642764,-0.04631124809277812,0.2256849731457052,-0.411124709531385,-0.2904534775719257,-0.4080682469849906,-0.3875934595730578,-0.1224161704893605,-0.04687131065087429,-0.1857414129766256,-0.5074761744770564,-0.2856311641466006
-0.2194092945270128,-0.4123606855264655,-0.087213782344191,0.1879310543686707,-0.1157524163953931,-0.1399874823222749,-0.1108437018734191,-0.2063379519643847,-0.4555131132270982,-0.4788223273700802,-0.1144038579929324,-0.2070539178753198,-0.5630540600310713,0.09132672099316227,-0.2662692734577222,-0.1093461676530888,-0.3721983909175318,-0.1159638385302058,0.2121076644675652,-0.1903952672484399,-0.2589067267891834,0.4544361675477392,0.187510047016363,0.05667165029699344,-0.4710766320256047,-0.4391502173508508,-0.134771752200081,-0.3187907884899298,0.06188375446118163,-0.2286924354739957,0.036329369986052,-0.2314408504737416,-0.1619148307817017,-0.00959714729608043,0.09607083827431298,-0.07171276959711895,-0.17129603628586
-0.141246023731409,-0.05716180696921232,-0.1570389607502925,0.1374132390551123,-0.3517400245236373,-0.3763759942882143,-0.4763952786871941,-0.3620785976731211,-0.2914820378482029,-0.1436305618929728,-0.2414834409528439,-0.4035985275693167,-0.1100145329121962,-0.1755701254289727,-0.09791593580302656,0.02388791109267917,-0.02566504953273054,0.1242497047101233,-0.1590727405018688,-0.04078477966748446,-0.5955886125250603,-0.1049715529409163,-0.3292313806825233,-0.191667519181642,0.1065856378764903,-0.4090461668386359,-0.2405495397275163,-0.2069914043778599,-0.105738149189521,-0.148116167173502,-0.1600960411677892,-0.1648416836881683,0.2750062936875818,0.1700710669195467,-0.3173289028396429,-0.1856712824546104,-0.05769149698537736
-0.4347249270329177,-0.02035593761748822,-0.07677268141274114,-0.3609314888794403,-0.4054908917698469,-0.2142218040540161,0.0165607090136365,-0.2508329466266877,-0.4141977960341563,-0.1116245364946487,-0.009027051007727792,-0.3166217264513752,-0.1691149249111678,-0.08846971771930254,0.01097612293539505,-0.3717373630241077,-0.241193389631937,-0.1091580992036925,-0.2719286307843315,-0.3420868481928164,-0.04143415320263445,-0.04035542801271406,0.1006990339500356,-0.1625202959782626,0.03570717286028102,-0.0005791503654394613,-0.0454592989551888,-0.3313863628694668,-0.09661499036207505,-0.1684706986746755,-0.3490366944146771,0.2840202982329783,-0.3329758015589228,-0.05140472071692009,-0.4063758280399363,-0.3802884110366118,-0.3555792552054977
-0.3311467584045097,-0.2777890871536259,-0.2959554587749209,-0.08665032199407392,-0.5433752857150338,0.2918142229678188,-0.09692871435419177,-0.2695883091792796,-0.1933569048853396,-0.2947959870698126,-0.3820656338590471,-0.2233102112260688,-0.1970556364455084,-0.1496993700721596,-0.08197044215687208,0.07749884950090981,-0.1896628630540366,-0.04859813750887856,-0.2450647775328558,-0.1034984492481568,-0.1672156374053459,-0.816783024780702,-0.2738857482471429,-0.1066368698959264,-0.255906542682999,-0.1551248836443792,-0.1971812880294876,-0.1090433725169362,0.0637277611496093,-0.1716734920588059,-0.0454650129147405,-0.1953075287267175,-0.1961555732844392,-0.3657279646222599,0.0589501808914436,0.008951241042494016,-0.1478395843262608
-0.4300318186240168,-0.1249516276549907,-0.2447792038774176,-0.4996983731456865,-0.1280946754339899,-0.4323840882212612,-0.2124683273894486,-0.2304705593527679,-0.2645052564528175,-0.1489367180315508,0.2382129965351047,-0.106364590640357,0.062568750333597,-0.3214500275898265,-0.4748537235991088,-0.1534351297355595,-0.150994850262898,-0.08690872149772057,-0.3351837204023117,-0.4660396429838211,-0.2298456477742814,-0.2904970386397948,-0.2716777366645016,-0.2282751838245954,-0.2530684387654842,0.005888425930112118,-0.207361320543837,-0.09729570016763038,-0.2940990793923057,-0.2475790357995075,-0.1691880703774762,-0.1237288156789073,-0.181546025491801,-0.1044279942376603,-0.05833339156947056,0.01271298598669164,-0.1536178549662632
-0.3170029707400417,-0.3236319767131774,0.07065429927649902,-0.2354081890381014,0.04824463998060624,-0.2561369994161481,-0.2043577700422339,-0.63968797073551,0.06375401094313606,-0.2953263210968209,-0.04648295502666298,-0.1286512370544071,-0.1676830874808672,-0.2159768687681189,-0.1110412277882413,-0.1909837978232646,-0.06230524004067163,0.1288123598882933,-0.1167758811129096,-0.2451849823956905,-0.1955253002478038,0.07728314594627152,-0.4778396886123735,-0.189864534360463,-0.2829635563759501,-0.357349278650788,-0.03776215402911899,-0.4710416550085045,-0.3494340251030722,-0.3855788597401074,-0.4440929868985055,-0.3192876185367404,-0.3349941834978747,-0.166893810665657,-0.1785459024917213,-0.2505881895486706,-0.06479302937389553
